80;1;74;74;;0;1298718460;;
81;1;75;75;;0;1298718460;;
82;1;76;76;;0;1298718460;;
83;1;77;77;;0;1298718460;;
84;1;78;78;;0;1298718460;;
85;1;79;79;;0;1298718460;;
86;1;80;80;;0;1298718460;;
87;1;81;81;;0;1298718460;;
88;1;82;82;;0;1298718460;;
89;1;83;83;;0;1298718460;;
90;1;84;84;;0;1298718460;;
91;1;85;85;;0;1298718460;;
92;1;86;86;;0;1298718460;;
93;1;87;87;;0;1298718460;;
94;1;88;88;;0;1298718460;;
95;1;89;89;;0;1298718460;;
96;1;90;90;;0;1298718460;;
97;1;91;91;;0;1298718460;;
98;1;92;92;;0;1298718460;;
99;1;93;93;;0;1298718460;;
100;1;94;94;;0;1298718460;;
101;1;95;95;;0;1298718460;;
102;1;96;96;;0;1298718460;;
103;1;97;97;;0;1298718460;;
104;1;98;98;;0;1298718460;;
105;1;99;99;;0;1298718460;;
106;1;Страна;Страна;;0;1298718460;;
107;1;Израиль;Израиль;;0;1298718460;;
108;1;Индия;Индия;;0;1298718460;;
109;1;Индонезия;Индонезия;;0;1298718460;;
110;1;Иордания;Иордания;;0;1298718460;;
111;1;Италия;Италия;;0;1298718460;;
112;1;Исландия;Исландия;;0;1298718460;;
113;1;Испания;Испания;;0;1298718460;;
114;1;Ирландия;Ирландия;;0;1298718460;;
115;1;Ирак;Ирак;;0;1298718460;;
116;1;Иран;Иран;;0;1298718460;;
117;1;Эквадор;Эквадор;;0;1298718460;;
118;1;Экваториальная Гвинея;Экваториальная Гвинея;;0;1298718460;;
119;1;Эфиопия;Эфиопия;;0;1298718460;;
120;1;Эстония;Эстония;;0;1298718460;;
121;1;Эритрея;Эритрея;;0;1298718460;;
122;1;Западная Европа;Западная Европа;;0;1298718460;;
123;1;Западная Африка;Западная Африка;;0;1298718460;;
124;1;Западная Сахара;Западная Сахара;;0;1298718460;;
125;1;Замбия;Замбия;;0;1298718460;;
126;1;Зимбабве;Зимбабве;;0;1298718460;;
127;1;Республика Корея;Республика Корея;;0;1298718460;;
128;1;Реюньон;Реюньон;;0;1298718460;;
129;1;Россия;Россия;;0;1298718460;;
130;1;Руанда;Руанда;;0;1298718460;;
131;1;Румыния;Румыния;;0;1298718460;;
132;1;Центральная Америка;Центральная Америка;;0;1298718460;;
133;1;Центральная Африка;Центральная Африка;;0;1298718460;;
134;1;Центральная и Южная Америка;Центральная и Южная Америка;;0;1298718460;;
135;1;Центрально-Африканская Республика;Центрально-Африканская Республика;;0;1298718460;;
136;1;Ближний и Средний Восток;Ближний и Средний Восток;;0;1298718460;;
137;1;Бангладеш;Бангладеш;;0;1298718460;;
138;1;Багамские острова;Багамские острова;;0;1298718460;;
139;1;Бахрейн;Бахрейн;;0;1298718460;;
140;1;Барбадос;Барбадос;;0;1298718460;;
141;1;Беларусь;Беларусь;;0;1298718460;;
142;1;Белиз;Белиз;;0;1298718460;;
143;1;Бельгия;Бельгия;;0;1298718460;;
144;1;Бенин;Бенин;;0;1298718460;;
145;1;Бермудские Острова;Бермудские Острова;;0;1298718460;;
146;1;Боливия;Боливия;;0;1298718460;;
147;1;Болгария;Болгария;;0;1298718460;;
148;1;Ботсвана;Ботсвана;;0;1298718460;;
149;1;Босния и Герцеговина;Босния и Герцеговина;;0;1298718460;;
150;1;Бутан;Бутан;;0;1298718460;;
151;1;Буркина Фасо;Буркина Фасо;;0;1298718460;;
152;1;Бурунди;Бурунди;;0;1298718460;;
153;1;Бразилия;Бразилия;;0;1298718460;;
154;1;Британская территория в Индийском океане;Британская территория в Индийском океане;;0;1298718460;;
155;1;Британские Виргинские Острова;Британские Виргинские Острова;;0;1298718460;;
156;1;Бруней Даруссалам;Бруней Даруссалам;;0;1298718460;;
157;1;Вануату;Вануату;;0;1298718460;;
158;1;Ватикан;Ватикан;;0;1298718460;;
159;1;Великобритания;Великобритания;;0;1298718460;;
160;1;Венесуэла;Венесуэла;;0;1298718460;;
161;1;Венгрия;Венгрия;;0;1298718460;;
162;1;Внешние малые острова (США);Внешние малые острова (США);;0;1298718460;;
163;1;Внешняя Океания;Внешняя Океания;;0;1298718460;;
164;1;Восточная Европа;Восточная Европа;;0;1298718460;;
165;1;Восточная Азия;Восточная Азия;;0;1298718460;;
166;1;Восточная Африка;Восточная Африка;;0;1298718460;;
167;1;Восточный Тимор;Восточный Тимор;;0;1298718460;;
168;1;Вьетнам;Вьетнам;;0;1298718460;;
169;1;Габон;Габон;;0;1298718460;;
170;1;Гайана;Гайана;;0;1298718460;;
171;1;Гаити;Гаити;;0;1298718460;;
172;1;Гана;Гана;;0;1298718460;;
173;1;Гамбия;Гамбия;;0;1298718460;;
174;1;Гернси;Гернси;;0;1298718460;;
175;1;Германия;Германия;;0;1298718460;;
176;1;Гибралтар;Гибралтар;;0;1298718460;;
177;1;Гондурас;Гондурас;;0;1298718460;;
178;1;Гонконг, Особый Административный Район Китая;Гонконг, Особый Административный Район Китая;;0;1298718460;;
179;1;Гваделупа;Гваделупа;;0;1298718460;;
180;1;Гватемала;Гватемала;;0;1298718460;;
181;1;Гвинея;Гвинея;;0;1298718460;;
182;1;Гвинея-Биссау;Гвинея-Биссау;;0;1298718460;;
183;1;Гуам;Гуам;;0;1298718460;;
184;1;Гренландия;Гренландия;;0;1298718460;;
185;1;Гренада;Гренада;;0;1298718460;;
186;1;Греция;Греция;;0;1298718460;;
187;1;Грузия;Грузия;;0;1298718460;;
188;1;Дания;Дания;;0;1298718460;;
189;1;Демократическая Республика Конго;Демократическая Республика Конго;;0;1298718460;;
190;1;Джерси;Джерси;;0;1298718460;;
191;1;Джибути;Джибути;;0;1298718460;;
192;1;Доминиканская Республика;Доминиканская Республика;;0;1298718460;;
193;1;Лаос;Лаос;;0;1298718460;;
194;1;Латинская Америка и Карибские о-ва;Латинская Америка и Карибские о-ва;;0;1298718460;;
195;1;Латвия;Латвия;;0;1298718460;;
196;1;Лесото;Лесото;;0;1298718460;;
197;1;Либерия;Либерия;;0;1298718460;;
198;1;Ливан;Ливан;;0;1298718460;;
199;1;Ливия;Ливия;;0;1298718460;;
200;1;Литва;Литва;;0;1298718460;;
201;1;Лихтенштейн;Лихтенштейн;;0;1298718460;;
202;1;Люксембург;Люксембург;;0;1298718460;;
203;1;Фарерские острова;Фарерские острова;;0;1298718460;;
204;1;Федеративные Штаты Микронезии;Федеративные Штаты Микронезии;;0;1298718460;;
205;1;Филиппины;Филиппины;;0;1298718460;;
206;1;Фиджи;Фиджи;;0;1298718460;;
207;1;Финляндия;Финляндия;;0;1298718460;;
208;1;Фолклендские острова;Фолклендские острова;;0;1298718460;;
209;1;Франция;Франция;;0;1298718460;;
210;1;Французская Гвиана;Французская Гвиана;;0;1298718460;;
211;1;Французская Полинезия;Французская Полинезия;;0;1298718460;;
212;1;Французские Южные Территории;Французские Южные Территории;;0;1298718460;;
213;1;Чад;Чад;;0;1298718460;;
214;1;Чешская республика;Чешская республика;;0;1298718460;;
215;1;Черногория;Черногория;;0;1298718460;;
216;1;Чили;Чили;;0;1298718460;;
217;1;Южная Джорджия и Южные Сандвичевы Острова;Южная Джорджия и Южные Сандвичевы Острова;;0;1298718460;;
218;1;Южная Европа;Южная Европа;;0;1298718460;;
219;1;Южная Азия;Южная Азия;;0;1298718460;;
220;1;Южная Америка;Южная Америка;;0;1298718460;;
221;1;Южная Африка;Южная Африка;;0;1298718460;;
222;1;Юг Средней Азии;Юг Средней Азии;;0;1298718460;;
223;1;Юго-Восточная Азия;Юго-Восточная Азия;;0;1298718460;;
224;1;Египет;Египет;;0;1298718460;;
225;1;Европа;Европа;;0;1298718460;;
226;1;Европейский союз;Европейский союз;;0;1298718460;;
227;1;Йемен;Йемен;;0;1298718460;;
228;1;Хорватия;Хорватия;;0;1298718460;;
229;1;Албания;Албания;;0;1298718460;;
230;1;Аландские острова;Аландские острова;;0;1298718460;;
231;1;Алжир;Алжир;;0;1298718460;;
232;1;Азербайджан;Азербайджан;;0;1298718460;;
233;1;Азия;Азия;;0;1298718460;;
234;1;Андорра;Андорра;;0;1298718460;;
235;1;Ангола;Ангола;;0;1298718460;;
236;1;Ангуилла;Ангуилла;;0;1298718460;;
237;1;Антарктика;Антарктика;;0;1298718460;;
238;1;Антигуа и Барбуда;Антигуа и Барбуда;;0;1298718460;;
239;1;Австралия;Австралия;;0;1298718460;;
240;1;Австралия и Новая Зеландия;Австралия и Новая Зеландия;;0;1298718460;;
241;1;Австрия;Австрия;;0;1298718460;;
242;1;Американские Виргинские острова;Американские Виргинские острова;;0;1298718460;;
243;1;Американское Самоа;Американское Самоа;;0;1298718460;;
244;1;Афганистан;Афганистан;;0;1298718460;;
245;1;Аргентина;Аргентина;;0;1298718460;;
246;1;Армения;Армения;;0;1298718460;;
247;1;Аруба;Аруба;;0;1298718460;;
248;1;Швейцария;Швейцария;;0;1298718460;;
249;1;Швеция;Швеция;;0;1298718460;;
250;1;Шри-Ланка;Шри-Ланка;;0;1298718460;;
251;1;Япония;Япония;;0;1298718460;;
252;1;Ямайка;Ямайка;;0;1298718460;;
253;1;Узбекистан;Узбекистан;;0;1298718460;;
254;1;Украина;Украина;;0;1298718460;;
255;1;Уоллис и Футуна;Уоллис и Футуна;;0;1298718460;;
256;1;Уганда;Уганда;;0;1298718460;;
257;1;Уругвай;Уругвай;;0;1298718460;;
258;1;Намибия;Намибия;;0;1298718460;;
259;1;Науру;Науру;;0;1298718460;;
260;1;Неизвестный или недействительный регион;Неизвестный или недействительный регион;;0;1298718460;;
261;1;Непал;Непал;;0;1298718460;;
262;1;Нидерланды;Нидерланды;;0;1298718460;;
263;1;Нидерландские Антильские острова;Нидерландские Антильские острова;;0;1298718460;;
264;1;Никарагуа;Никарагуа;;0;1298718460;;
265;1;Нигер;Нигер;;0;1298718460;;
266;1;Нигерия;Нигерия;;0;1298718460;;
267;1;Ниуе;Ниуе;;0;1298718460;;
268;1;Новая Зеландия;Новая Зеландия;;0;1298718460;;
269;1;Новая Каледония;Новая Каледония;;0;1298718460;;
270;1;Норвегия;Норвегия;;0;1298718460;;
271;1;Нормандские острова;Нормандские острова;;0;1298718460;;
272;1;Казахстан;Казахстан;;0;1298718460;;
273;1;Каймановы острова;Каймановы острова;;0;1298718460;;
274;1;Канада;Канада;;0;1298718460;;
275;1;Камбоджа;Камбоджа;;0;1298718460;;
276;1;Камерун;Камерун;;0;1298718460;;
277;1;Катар;Катар;;0;1298718460;;
278;1;Карибы;Карибы;;0;1298718460;;
279;1;Кения;Кения;;0;1298718460;;
280;1;Кипр;Кипр;;0;1298718460;;
281;1;Китай;Китай;;0;1298718460;;
282;1;Кирибати;Кирибати;;0;1298718460;;
283;1;Колумбия;Колумбия;;0;1298718460;;
284;1;Кокосовые острова;Кокосовые острова;;0;1298718460;;
285;1;Конго;Конго;;0;1298718460;;
286;1;Коморские Острова;Коморские Острова;;0;1298718460;;
287;1;Кот д’Ивуар;Кот д’Ивуар;;0;1298718460;;
288;1;Коста-Рика;Коста-Рика;;0;1298718460;;
289;1;Корейская Народно-Демократическая Республика;Корейская Народно-Демократическая Республика;;0;1298718460;;
290;1;Кыргызстан;Кыргызстан;;0;1298718460;;
291;1;Куба;Куба;;0;1298718460;;
292;1;Кувейт;Кувейт;;0;1298718460;;
293;1;Малайзия;Малайзия;;0;1298718460;;
294;1;Малави;Малави;;0;1298718460;;
295;1;Мали;Мали;;0;1298718460;;
296;1;Мальдивы;Мальдивы;;0;1298718460;;
297;1;Мальта;Мальта;;0;1298718460;;
298;1;Майотта;Майотта;;0;1298718460;;
299;1;Мадагаскар;Мадагаскар;;0;1298718460;;
300;1;Макао (особый административный район КНР);Макао (особый административный район КНР);;0;1298718460;;
301;1;Македония;Македония;;0;1298718460;;
302;1;Маврикий;Маврикий;;0;1298718460;;
303;1;Мавритания;Мавритания;;0;1298718460;;
304;1;Марокко;Марокко;;0;1298718460;;
305;1;Мартиник;Мартиник;;0;1298718460;;
306;1;Маршалловы Острова;Маршалловы Острова;;0;1298718460;;
307;1;Меланезия;Меланезия;;0;1298718460;;
308;1;Мексика;Мексика;;0;1298718460;;
309;1;Микронезия;Микронезия;;0;1298718460;;
310;1;Молдова;Молдова;;0;1298718460;;
311;1;Мозамбик;Мозамбик;;0;1298718460;;
312;1;Монако;Монако;;0;1298718460;;
313;1;Монголия;Монголия;;0;1298718460;;
314;1;Монсеррат;Монсеррат;;0;1298718460;;
315;1;Мьянма;Мьянма;;0;1298718460;;
316;1;Объединенные Арабские Эмираты;Объединенные Арабские Эмираты;;0;1298718460;;
317;1;Океания;Океания;;0;1298718460;;
318;1;Оман;Оман;;0;1298718460;;
319;1;Остров Рождества;Остров Рождества;;0;1298718460;;
320;1;Остров Буве;Остров Буве;;0;1298718460;;
321;1;Остров Доминика;Остров Доминика;;0;1298718460;;
322;1;Остров Норфолк;Остров Норфолк;;0;1298718460;;
323;1;Остров Мэн;Остров Мэн;;0;1298718460;;
324;1;Остров Святой Елены;Остров Святой Елены;;0;1298718460;;
325;1;Остров Святого Бартоломея;Остров Святого Бартоломея;;0;1298718460;;
326;1;Остров Святого Мартина;Остров Святого Мартина;;0;1298718460;;
327;1;Острова Зеленого Мыса;Острова Зеленого Мыса;;0;1298718460;;
328;1;Острова Херд и Макдональд;Острова Херд и Макдональд;;0;1298718460;;
329;1;Острова Кука;Острова Кука;;0;1298718460;;
330;1;Острова Тёркс и Кайкос;Острова Тёркс и Кайкос;;0;1298718460;;
331;1;Словакия;Словакия;;0;1298718460;;
332;1;Словения;Словения;;0;1298718460;;
333;1;Сальвадор;Сальвадор;;0;1298718460;;
334;1;Тайвань;Тайвань;;0;1298718460;;
335;1;Таджикистан;Таджикистан;;0;1298718460;;
336;1;Таиланд;Таиланд;;0;1298718460;;
337;1;Сан-Марино;Сан-Марино;;0;1298718460;;
338;1;Сан-Томе и Принсипи;Сан-Томе и Принсипи;;0;1298718460;;
339;1;Танзания;Танзания;;0;1298718460;;
340;1;Самоа;Самоа;;0;1298718460;;
341;1;Саудовская Аравия;Саудовская Аравия;;0;1298718460;;
342;1;Сейшельские Острова;Сейшельские Острова;;0;1298718460;;
343;1;Сен-Пьер и Микелон;Сен-Пьер и Микелон;;0;1298718460;;
344;1;Сенегал;Сенегал;;0;1298718460;;
345;1;Сент-Винсент и Гренадины;Сент-Винсент и Гренадины;;0;1298718460;;
346;1;Сент-Люсия;Сент-Люсия;;0;1298718460;;
347;1;Сент-Киттс и Невис;Сент-Киттс и Невис;;0;1298718460;;
348;1;Северная Европа;Северная Европа;;0;1298718460;;
349;1;Северная Америка (021);Северная Америка (021);;0;1298718460;;
350;1;Северная Африка;Северная Африка;;0;1298718460;;
351;1;Северные Марианские Острова;Северные Марианские Острова;;0;1298718460;;
352;1;Сербия;Сербия;;0;1298718460;;
353;1;Сербия и Черногория;Сербия и Черногория;;0;1298718460;;
354;1;США;США;;0;1298718460;;
355;1;Сингапур;Сингапур;;0;1298718460;;
356;1;Сирийская Арабская Республика;Сирийская Арабская Республика;;0;1298718460;;
357;1;Соломоновы Острова;Соломоновы Острова;;0;1298718460;;
358;1;Токелау;Токелау;;0;1298718460;;
359;1;Тонга;Тонга;;0;1298718460;;
360;1;Того;Того;;0;1298718460;;
361;1;Сомали;Сомали;;0;1298718460;;
362;1;Свальбард и Ян-Майен;Свальбард и Ян-Майен;;0;1298718460;;
363;1;Свазиленд;Свазиленд;;0;1298718460;;
364;1;СНГ;СНГ;;0;1298718460;;
365;1;Судан;Судан;;0;1298718460;;
366;1;Тунис;Тунис;;0;1298718460;;
367;1;Тувалу;Тувалу;;0;1298718460;;
368;1;Суринам;Суринам;;0;1298718460;;
369;1;Туркменистан;Туркменистан;;0;1298718460;;
370;1;Турция;Турция;;0;1298718460;;
371;1;Средняя Азия;Средняя Азия;;0;1298718460;;
372;1;Тринидад и Тобаго;Тринидад и Тобаго;;0;1298718460;;
373;1;Сьерра-Леоне;Сьерра-Леоне;;0;1298718460;;
374;1;Палау;Палау;;0;1298718460;;
375;1;Палестинская автономия;Палестинская автономия;;0;1298718460;;
376;1;Пакистан;Пакистан;;0;1298718460;;
377;1;Панама;Панама;;0;1298718460;;
378;1;Папуа-Новая Гвинея;Папуа-Новая Гвинея;;0;1298718460;;
379;1;Парагвай;Парагвай;;0;1298718460;;
380;1;Перу;Перу;;0;1298718460;;
381;1;Питкерн;Питкерн;;0;1298718460;;
382;1;Полинезия;Полинезия;;0;1298718460;;
383;1;Польша;Польша;;0;1298718460;;
384;1;Португалия;Португалия;;0;1298718460;;
385;1;Пуэрто-Рико;Пуэрто-Рико;;0;1298718460;;
386;1;Найти только;Найти только;;0;1298718460;;
387;1;только с фото;только с фото;;0;1298718460;;
388;1;online;онлайн;;0;1298718460;;
389;1;Найти;Найти;;0;1298718460;;
390;1;лет;лет;;0;1298718460;;
391;1;год;год;;0;1298718460;;
392;2;title_translation;Перевод интерфейса;;0;1298718460;;
393;2;tabs_translation_current_page;Текущая страница;;0;1298718460;;
394;2;tabs_translation_ajax_lib_application;ajax;;0;1298718460;;
395;2;tabs_translation_db;db;;0;1298718460;;
396;2;label_hide_translated_page;Скрыть;;0;1298718460;;
397;2;label_filter_list;заголовок;;0;1298718460;;
398;2;header_target;header_target;;0;1298718460;;
399;2;header_source;header_source;;0;1298718460;;
400;2;header_catalogue;header_catalogue;;0;1298718460;;
401;2;header_targets;header_targets;;0;1298718460;;
402;2;label_parameters;label_parameters;;0;1298718460;;
403;2;btn_save_translation;Сохранить;;0;1298718460;;
404;2;message_loading;гружу;;0;1298718460;;
405;1;Кого ищем?;Кого ищем?;;0;1298718465;;
406;1;до;до;;0;1298718465;;
407;1;SEARCH;SEARCH;;0;1298718465;;
408;1;Your lady you can find by ID;Your lady you can find by ID;;0;1298718465;;
409;1;Поиск по ID;Поиск по ID;;0;1298718465;;
410;1;Поиск;Поиск;;0;1298718465;;
411;1;I prefer not to sayr;I prefer not to sayr;;0;1298718469;;
412;1;4`7  (140cm) or below;4`7  (140cm) or below;;0;1298718469;;
413;1;4`8  - 4`9  (141-145cm);4`8  - 4`9  (141-145cm);;0;1298718469;;
414;1;4`10  - 4`11  (146-150cm);4`10  - 4`11  (146-150cm);;0;1298718469;;
415;1;5`0  - 5`1   (151-155cm);5`0  - 5`1   (151-155cm);;0;1298718469;;
416;1;5`2  - 5`3   (156-160cm);5`2  - 5`3   (156-160cm);;0;1298718469;;
417;1;5`4  - 5`5   (161-165cm);5`4  - 5`5   (161-165cm);;0;1298718469;;
418;1;5`6  - 5`7   (166-170cm);5`6  - 5`7   (166-170cm);;0;1298718469;;
419;1;5`8  - 5`9  (171-175cm);5`8  - 5`9  (171-175cm);;0;1298718469;;
420;1;5`10  - 5`11  (176-180cm);5`10  - 5`11  (176-180cm);;0;1298718469;;
421;1;6`0  - 6`1   (181-185cm);6`0  - 6`1   (181-185cm);;0;1298718469;;
422;1;6`2  - 6`3   (186-190cm);6`2  - 6`3   (186-190cm);;0;1298718469;;
423;1;6`4  (191cm) or above;6`4  (191cm) or above;;0;1298718469;;
424;1;I prefer not to say;предпочитаю не говорить;;0;1298718469;;
425;1;Average;Среднее;;0;1298718469;;
426;1;Ample;Плотное;;0;1298718469;;
427;1;Athletic;Атлетическое;;0;1298718469;;
428;1;Attractive;Привлекательное;;0;1298718469;;
429;1;Slim;Стройное;;0;1298718469;;
430;1;Very Cuddly;Пышное;;0;1298718469;;
431;1;without children;без детей;;0;1298718469;;
432;1;with children;есть дети;;0;1298718469;;
433;1;1 child;1 ребенок;;0;1298718469;;
434;1;2 children;2 ребенка;;0;1298718469;;
435;1;3 children;3 ребенка;;0;1298718469;;
436;1;4 children;4 ребенка;;0;1298718469;;
437;1;5 children;5 детей;;0;1298718469;;
438;1;6 children;6 детей;;0;1298718469;;
439;1;I will tell you later;I will tell you later;;0;1298718469;;
440;1;living with me;живут со мной;;0;1298718469;;
441;1;not living with me;живут не со мной;;0;1298718469;;
442;1;sometimes living with me;иногда живут со мной;;0;1298718469;;
443;1;No;Нет;;0;1298718469;;
444;1;Yes;Да;;0;1298718469;;
445;1;Maybe;Возможно;;0;1298718469;;
446;1;No matters;Не имеет значения;;0;1298718469;;
447;1;African;Африканец;;0;1298718469;;
448;1;African American;Афроамериканец ;;0;1298718469;;
449;1;Asian;Азиат;;0;1298718469;;
450;1;Caucasian;Европеоид;;0;1298718469;;
451;1;East Indian;Восточно-азиатский;;0;1298718469;;
452;1;Hispanic;Испанский;;0;1298718469;;
453;1;Indian;Хинди;;0;1298718469;;
454;1;Latino;Латино-американский;;0;1298718469;;
455;1;Mediterranean;Средиземноморский;;0;1298718469;;
456;1;Middle Eastern;Ближне-восточный;;0;1298718469;;
457;1;Mixed;Смешанный;;0;1298718469;;
458;1;Adventist;Адвентист;;0;1298718469;;
459;1;Agnostic;Агностик;;0;1298718469;;
460;1;Atheist;Атеист;;0;1298718469;;
461;1;Baptist;Баптист;;0;1298718469;;
462;1;Buddhist;Буддист;;0;1298718469;;
463;1;Caodaism;Као Дай;;0;1298718469;;
464;1;Catholic;Католик;;0;1298718469;;
465;1;Christian;Христианин;;0;1298718469;;
466;1;Hindu;Хинду;;0;1298718469;;
467;1;Iskcon;Искон;;0;1298718469;;
468;1;Jainism;Джайнизм;;0;1298718469;;
469;1;Jewish;Иудаизм;;0;1298718469;;
470;1;Methodist;Методизм;;0;1298718469;;
471;1;Mormon;Мормон;;0;1298718469;;
472;1;Moslem;Ислам;;0;1298718469;;
473;1;Orthodox;Православие;;0;1298718469;;
474;1;Pentecostal;Пятидесятник;;0;1298718469;;
475;1;Protestant;Протестант;;0;1298718469;;
476;1;Quaker;Квакер;;0;1298718469;;
477;1;Scientology;Саентолог;;0;1298718469;;
478;1;Shinto;Синто;;0;1298718469;;
479;1;Sikhism;Сикхизм;;0;1298718469;;
480;1;Spiritual;Спиричуал;;0;1298718469;;
481;1;Taoism;Даосизм;;0;1298718469;;
482;1;Wiccan;Виккан;;0;1298718469;;
483;1;Zoroastrian;Зороастриец;;0;1298718469;;
484;1;Other;Другое;;0;1298718469;;
485;1;Single;не замужем/холост;;0;1298718469;;
486;1;Attached;Обручен(а);;0;1298718469;;
487;1;Divorced;Разведен(а);;0;1298718469;;
488;1;Married;замужем/женат;;0;1298718469;;
489;1;Separated;Живем раздельно;;0;1298718469;;
490;1;Widow;Вдова/вдовец;;0;1298718469;;
491;1;---;---;;0;1298718469;;
492;1;English;Английский;;0;1298718469;;
493;1;Afrikaans;Afrikaans;;0;1298718469;;
494;1;Arabic;Арабский;;0;1298718469;;
495;1;Belorussian;Belorussian;;0;1298718469;;
496;1;Bulgarian;Bulgarian;;0;1298718469;;
497;1;Burmese;Burmese;;0;1298718469;;
498;1;Cantonese;Cantonese;;0;1298718469;;
499;1;Croatian;Croatian;;0;1298718469;;
500;1;Czech;Czech;;0;1298718469;;
501;1;Danish;Danish;;0;1298718469;;
502;1;Dutch;Немецкий;;0;1298718469;;
503;1;Esperanto;Esperanto;;0;1298718469;;
504;1;Estonian;Estonian;;0;1298718469;;
505;1;Finnish;Finnish;;0;1298718469;;
506;1;French;Французский;;0;1298718469;;
507;1;German;German;;0;1298718469;;
508;1;Greek;Греческий;;0;1298718469;;
509;1;Gujrati;Gujrati;;0;1298718469;;
510;1;Hebrew;Hebrew;;0;1298718469;;
511;1;Hindi;Hindi;;0;1298718469;;
512;1;Hungarian;Hungarian;;0;1298718469;;
513;1;Icelandic;Icelandic;;0;1298718469;;
514;1;Indonesian;Indonesian;;0;1298718469;;
515;1;Italian;Итальянский;;0;1298718469;;
516;1;Japanese;Японский;;0;1298718469;;
517;1;Korean;Korean;;0;1298718469;;
518;1;Latvian;Latvian;;0;1298718469;;
519;1;Lithuanian;Lithuanian;;0;1298718469;;
520;1;Malay;Malay;;0;1298718469;;
521;1;Mandarin;Mandarin;;0;1298718469;;
522;1;Marathi;Marathi;;0;1298718469;;
523;1;Moldovian;Moldovian;;0;1298718469;;
524;1;Nepalese;Nepalese;;0;1298718469;;
525;1;Norwegian;Norwegian;;0;1298718469;;
526;1;Persian;Persian;;0;1298718469;;
527;1;Polish;Польский;;0;1298718469;;
528;1;Portuguese;Portuguese;;0;1298718469;;
529;1;Punjabi;Punjabi;;0;1298718469;;
530;1;Romanian;Romanian;;0;1298718469;;
531;1;Russian;Русский;;0;1298718469;;
532;1;Serbian;Serbian;;0;1298718469;;
533;1;Spanish;Испанский;;0;1298718469;;
534;1;Swedish;Swedish;;0;1298718469;;
535;1;Tagalog;Tagalog;;0;1298718469;;
536;1;Taiwanese;Taiwanese;;0;1298718469;;
537;1;Tamil;Tamil;;0;1298718469;;
